Model;Scenario;Region;Variable;Unit;Programmation;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Demolition;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;New_construction;2.0982096120538167;2.051141460059537;2.9417177525124245;1.9564792894085212;2.803235777414163;1.5420976125809112;1.5034276414340415;1.464813732508214;1.2782481995439747;1.8258147999311216;1.2088327142072446;0.8101662235401658;0.9964581609547496;0.9664861283690908;0.7960742945263881;0.6100997172178749;0.745588919325826;0.6122147234249857;0.4685145069807613;0.4518244227626158;0.4659792555517945;0.3556776161773779;0.3414910445919559;0.2782088020555537;0.2661502162079437;0.254091630360335;0.2057280878358173;0.1954782898653488;0.1852284918948814;0.1487318898357521;0.1400195615608548
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Renovation;0.2195269922177335;0.3433528363317301;0.589195823295884;0.9714196864755985;1.5388006538574879;1.7197318384286695;2.0257498136762617;2.846072319809105;4.621177860404511;3.5745307602951297;3.338601758322124;3.4921437417875487;6.5703545053505366;7.398974607579392;6.6780263984955734;5.712473461356031;2.9005846517702225;2.13830366159044;1.934817164130332;1.682049235627669;1.1942207775498574;0.9583846229011264;0.7389639832976663;0.4653222857662837;0.3312025935285033;0.22649667234518966;0.12649608052363492;0.07985490685529782;0.04843444933623482;0.023991327099579216;0.01343270485479145
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Demolition;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;New_construction;5.3141428037845575;5.3173038691965315;7.809467990171133;5.321611500031418;7.81642913210958;4.490932341806595;4.494658562777787;4.498374205967595;4.109958618014341;6.039797580033788;4.117086427053531;2.7759320939325;3.5197315429950486;3.5223715087234466;2.996253009948318;2.3737365399856247;3.001836622938904;2.553447010359773;2.0267248998289435;2.029741180109331;2.1768514323145007;1.7304076795695886;1.7329715178079197;1.4752050526393117;1.47738431514189;1.479563577644472;1.259481414124994;1.261333787252187;1.2631861603793801;1.075282753480584;1.076857270638698
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Renovation;0.3212621389158284;0.5135077294108235;0.8811827874539386;1.4528248050501396;2.2394820078383453;2.425513941898395;3.057804107078513;4.2960545126554095;6.646581129055228;4.983391585434785;5.085835705667915;5.259369985592957;8.603148550252763;11.100572531523671;9.253213195151526;7.686827648821753;4.252371334205659;3.220408702906265;2.913946295758238;2.533263209727269;1.7985654022369009;1.4433825446600583;1.1129223999813245;0.7008022132943426;0.4988102175492656;0.341117058302763;0.19051039659112323;0.12026609766701443;0.07294507555903838;0.036132323006120425;0.02023042863134113
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Demolition;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;New_construction;3.2159331917307403;3.2661624091369945;4.867750237658709;3.3651322106228965;5.013193354695416;2.948834729225684;2.9912309213437456;3.0335604734593806;2.8317104184703656;4.213982780102667;2.908253712846286;1.9657658703923344;2.523273382040299;2.555885380354356;2.20017871542193;1.7636368227677497;2.2562477036130777;1.9412322869347869;1.5582103928481823;1.5779167573467152;1.7108721767627064;1.3747300633922108;1.3914804732159638;1.196996250583758;1.2112340989339463;1.2254719472841369;1.0537533262891767;1.0658554973868382;1.0779576684844987;0.926550863644832;0.9368377090778433
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Renovation;0.052788149390000004;0.0644774641;0.08965512524500001;0.12448585961;0.17250653045499997;0.20296345612682434;0.27945026713459464;0.397621214847973;0.34480340670108117;0.46188674922972983;0.6155850307837839;0.6828868432702722;0.8803885470979754;1.2993196162128404;0.7915622427209658;0.8347508478040544;0.972601947123649;0.9376637964306584;1.0374280060281584;1.3883751304224679;1.690974469882881;1.4496437634029202;1.0995859606884277;0.8036361948792254;0.6511052001387136;0.6599777763954491;0.5665126153391307;0.5705436745535507;0.5734675142533503;0.48924387886115717;0.4905392865608784
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Demolition;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;New_construction;2.0982096120538167;2.051141460059537;2.9417177525124245;1.9564792894085212;2.803235777414163;1.5420976125809112;1.5034276414340415;1.464813732508214;1.2782481995439747;1.8258147999311216;1.2088327142072446;0.8101662235401658;0.9964581609547496;0.9664861283690908;0.7960742945263881;0.6100997172178749;0.745588919325826;0.6122147234249857;0.4685145069807613;0.4518244227626158;0.4659792555517945;0.3556776161773779;0.3414910445919559;0.2782088020555537;0.2661502162079437;0.254091630360335;0.2057280878358173;0.1954782898653488;0.1852284918948814;0.1487318898357521;0.1400195615608548
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Renovation;0.12075762946;0.13010804320500002;0.180913642805;0.251198024385;0.34809816775999997;0.39838328855937505;0.5485140948601563;0.7514148417835937;1.0074673179511717;0.9523870528726561;1.176255342998047;1.3494248540332032;1.7396999200000003;3.0147855964575783;2.3971287098047345;1.6495171224521488;1.9219190615636719;1.8528792055062304;3.000691126059604;3.6986723904943846;3.3414657186124783;3.499043083592285;3.6214116558647755;2.0465573543473035;1.286622444529462;1.3041551807325724;1.1194624860863083;1.1274280976148088;1.133205778318764;0.9667748857640683;0.9693346881066612
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Demolition;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;New_construction;5.3141428037845575;5.3173038691965315;7.809467990171133;5.321611500031418;7.81642913210958;4.490932341806595;4.494658562777787;4.498374205967595;4.109958618014341;6.039797580033788;4.117086427053531;2.7759320939325;3.5197315429950486;3.5223715087234466;2.996253009948318;2.3737365399856247;3.001836622938904;2.553447010359773;2.0267248998289435;2.029741180109331;2.1768514323145007;1.7304076795695886;1.7329715178079197;1.4752050526393117;1.47738431514189;1.479563577644472;1.259481414124994;1.261333787252187;1.2631861603793801;1.075282753480584;1.076857270638698
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Renovation;0.17354577885;0.19458550730500002;0.27056876805;0.37568388399499997;0.5206046982149999;0.6013467446861994;0.827964361994751;1.1490360566315667;1.352270724652253;1.414273802102386;1.791840373781831;2.0323116973034754;2.620088467097976;4.314105212670419;3.1886909525257003;2.4842679702562034;2.8945210086873208;2.790543001936889;4.038119132087762;5.087047520916853;5.032440188495359;4.948686846995205;4.720997616553204;2.850193549226529;1.9377276446681757;1.9641329571280215;1.685975101425439;1.6979717721683594;1.7066732925721142;1.4560187646252256;1.4598739746675395
